Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
gold_filename;nn.c;179;2.25764608383;0-2;LSB bit-flip
flist;nn.c;32;1.46192598343;0-2;LSB bit-flip
gold_filename;nn.c;179;0.54594707489;0-2;LSB bit-flip
filename;nn.c;179;1.16619205475;0-2;LSB bit-flip
neighbors;nn.c;34;0.997272014618;0-2;LSB bit-flip
_dl_argv;rtld.c;83;0.890186071396;0-2;LSB bit-flip
gold_filename;nn.c;179;1.20772409439;0-2;LSB bit-flip
k;nn.c;28;1.32319688797;0-2;LSB bit-flip
k;nn.c;28;1.54205298424;0-2;LSB bit-flip
gold_filename;nn.c;179;1.99051308632;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.479099035263;0-2;LSB bit-flip
filename;nn.c;179;1.15124106407;0-2;LSB bit-flip
filename;nn.c;179;1.52419400215;0-2;LSB bit-flip
gold_filename;nn.c;179;1.0360929966;0-2;LSB bit-flip
gold_filename;nn.c;179;1.05991506577;0-2;LSB bit-flip
neighbors;nn.c;34;1.03840708733;0-2;LSB bit-flip
flist;nn.c;32;1.65306901932;0-2;LSB bit-flip
filename;nn.c;179;0.687259912491;0-2;LSB bit-flip
flist;nn.c;32;1.74966096878;0-2;LSB bit-flip
filename;nn.c;179;1.3156979084;0-2;LSB bit-flip
fp;nn.c;32;1.96958208084;0-2;LSB bit-flip
filename;nn.c;179;0.686050891876;0-2;LSB bit-flip
_dl_argv_internal;rtld.c;86;0.123594045639;0-2;LSB bit-flip
gold_filename;nn.c;179;1.23831105232;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.966834068298;0-2;LSB bit-flip
gold_filename;nn.c;179;0.508780956268;0-2;LSB bit-flip
flist;nn.c;32;1.0921599865;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;1.20691108704;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;1.01722192764;0-2;LSB bit-flip
fp;nn.c;32;1.15277290344;0-2;LSB bit-flip
fp;nn.c;32;1.57152509689;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.724756002426;0-2;LSB bit-flip
gold_filename;nn.c;179;1.06480908394;0-2;LSB bit-flip
gold_filename;nn.c;179;1.28162908554;0-2;LSB bit-flip
_rtld_global;rtld.c;218;1.14910006523;0-2;LSB bit-flip
gold_filename;nn.c;179;2.07621788979;0-2;LSB bit-flip
filename;nn.c;179;0.694823980331;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.291148900986;0-2;LSB bit-flip
k;nn.c;28;0.699528932571;0-2;LSB bit-flip
gold_filename;nn.c;179;2.07822489738;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.546490907669;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;280;1.15539288521;0-2;LSB bit-flip
neighbors;nn.c;34;1.17889809608;0-2;LSB bit-flip
k;nn.c;28;1.03678607941;0-2;LSB bit-flip
gold_filename;nn.c;179;1.14553689957;0-2;LSB bit-flip
filename;nn.c;179;1.55725002289;0-2;LSB bit-flip
filename;nn.c;179;1.19160890579;0-2;LSB bit-flip
filename;nn.c;179;1.33903598785;0-2;LSB bit-flip
filename;nn.c;179;1.27228403091;0-2;LSB bit-flip
k;nn.c;177;2.16473889351;0-2;LSB bit-flip
filename;nn.c;179;1.67987990379;0-2;LSB bit-flip
k;nn.c;28;1.26441407204;0-2;LSB bit-flip
fp;nn.c;32;1.79978704453;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.427391052246;0-2;LSB bit-flip
k;nn.c;28;0.681071996689;0-2;LSB bit-flip
filename;nn.c;179;0.873111963272;0-2;LSB bit-flip
gold_filename;nn.c;179;0.751262903214;0-2;LSB bit-flip
flist;nn.c;32;1.65629911423;0-2;LSB bit-flip
filename;nn.c;179;1.70116996765;0-2;LSB bit-flip
fp;nn.c;32;1.12266302109;0-2;LSB bit-flip
gold_filename;nn.c;179;1.2433359623;0-2;LSB bit-flip
neighbors;nn.c;34;1.68595600128;0-2;LSB bit-flip
filename;nn.c;179;0.793045043945;0-2;LSB bit-flip
gold_filename;nn.c;179;1.38519096375;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.712169885635;0-2;LSB bit-flip
filename;nn.c;28;0.403289079666;0-2;LSB bit-flip
k;nn.c;177;2.14689707756;0-2;LSB bit-flip
flist;nn.c;32;1.38782191277;0-2;LSB bit-flip
filename;nn.c;179;0.774583101273;0-2;LSB bit-flip
gold_filename;nn.c;179;1.2516720295;0-2;LSB bit-flip
