Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
k;nn.c;84;0.634735107421875;0-1;LSB bit-flip
sandbox;nn.c;85;0.7040832042694092;0-1;LSB bit-flip
z;nn.c;153;0.4307396411895752;0-1;LSB bit-flip
gold_filename;nn.c;88;0.656712532043457;0-1;LSB bit-flip
flist;nn.c;83;1.0526156425476074;0-1;LSB bit-flip
gold_filename;nn.c;88;1.4293594360351562;0-1;LSB bit-flip
neighbors_dup;nn.c;94;0.8228867053985596;0-1;LSB bit-flip
gold_filename;nn.c;88;0.32911133766174316;0-1;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;60;0.38066911697387695;0-1;LSB bit-flip
k;nn.c;84;1.2086350917816162;0-1;LSB bit-flip
_rtld_global_ro;rtld.c;259;0.5802133083343506;0-1;LSB bit-flip
tmp_lat;nn.c;87;1.4736521244049072;0-1;LSB bit-flip
z_dup;nn.c;157;0.4683988094329834;0-1;LSB bit-flip
fp;nn.c;83;0.8961141109466553;0-1;LSB bit-flip
z;nn.c;153;0.6324765682220459;0-1;LSB bit-flip
gold_filename;nn.c;88;0.38194870948791504;0-1;LSB bit-flip
fp;nn.c;83;1.0702438354492188;0-1;LSB bit-flip
neighbors_dup;nn.c;94;0.8573794364929199;0-1;LSB bit-flip
neighbors_dup;nn.c;94;0.7217073440551758;0-1;LSB bit-flip
z;nn.c;153;0.7287580966949463;0-1;LSB bit-flip
neighbors_dup;nn.c;94;1.3548362255096436;0-1;LSB bit-flip
z_dup;nn.c;157;1.3308517932891846;0-1;LSB bit-flip
_rtld_global;rtld.c;231;1.0579001903533936;0-1;LSB bit-flip
flist;nn.c;83;1.3441956043243408;0-1;LSB bit-flip
neighbors_dup;nn.c;94;1.2170090675354004;0-1;LSB bit-flip
rec_count;nn.c;84;1.4666595458984375;0-1;LSB bit-flip
z;nn.c;153;1.1058993339538574;0-1;LSB bit-flip
load_time;rtld.c;307;0.6654512882232666;0-1;LSB bit-flip
rec_count;nn.c;84;0.8451266288757324;0-1;LSB bit-flip
_dl_rtld_libname;rtld.c;301;0.671029806137085;0-1;LSB bit-flip
max_idx;nn.c;212;0.6835925579071045;0-1;LSB bit-flip
gold_filename;nn.c;88;1.0065786838531494;0-1;LSB bit-flip
fp;nn.c;83;1.3079462051391602;0-1;LSB bit-flip
preloadlist;rtld.c;825;0.5415139198303223;0-1;LSB bit-flip
_rtld_global;rtld.c;231;1.2048726081848145;0-1;LSB bit-flip
k_dup;nn.c;93;1.3542277812957764;0-1;LSB bit-flip
z_dup;nn.c;157;1.04351806640625;0-1;LSB bit-flip
z_dup;nn.c;157;0.48389291763305664;0-1;LSB bit-flip
k_dup;nn.c;93;1.4403176307678223;0-1;LSB bit-flip
